,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,,,,,,
466,12,11,5,11,7,6,4,11,6,7,4,9,1,4,6,,,,,,
467,5,0,12,7,9,5,0,9,6,12,5,13,0,11,12,,,,,,
468,7,5,7,7,5,7,11,7,7,13,7,6,7,7,5,,,,,,
469,9,9,7,10,9,9,9,13,7,9,9,9,10,5,9,,,,,,
470,2,13,8,8,13,9,3,10,4,13,4,9,1,14,1,,,,,,
471,12,6,9,2,5,13,6,5,10,13,5,6,12,4,7,,,,,,
472,4,6,6,13,13,5,6,6,4,13,12,6,6,7,5,,,,,,
473,13,6,13,6,5,12,6,12,6,9,8,6,4,13,9,,,,,,
474,7,11,9,9,7,13,12,9,9,7,12,14,9,9,13,,,,,,
475,9,9,9,8,9,7,14,9,10,9,13,4,9,5,9,,,,,,
476,4,7,3,9,6,6,7,13,6,5,13,7,5,7,6,,,,,,
477,7,7,12,7,4,7,7,10,7,12,7,7,6,7,4,,,,,,
478,6,6,6,6,12,6,6,6,6,12,6,6,6,6,10,,,,,,
479,13,9,7,9,7,5,12,9,11,7,8,12,1,14,6,,,,,,
480,4,7,0,5,4,4,9,12,9,14,4,12,11,10,8,,,,,,
481,9,8,14,6,10,14,4,0,14,10,5,4,0,5,5,,,,,,
482,5,13,8,11,14,5,2,9,4,8,5,9,13,14,14,,,,,,
483,5,5,3,13,13,14,6,14,5,5,13,10,8,9,5,,,,,,
484,8,12,11,13,11,8,9,10,0,9,8,0,7,0,9,,,,,,
485,7,7,0,7,8,7,7,0,7,4,7,7,10,7,8,,,,,,
486,12,9,10,10,13,12,8,7,9,5,12,11,13,0,5,,,,,,
487,3,1,7,4,8,12,12,9,12,13,8,14,10,8,5,,,,,,
488,14,13,0,10,13,7,13,0,9,13,5,13,11,0,13,,,,,,
489,11,11,7,5,7,11,11,13,14,7,11,11,4,9,13,,,,,,
490,5,5,0,5,8,5,5,0,5,8,5,5,12,5,7,,,,,,
491,10,13,1,4,7,5,13,14,5,12,10,13,10,9,7,,,,,,
492,10,0,5,12,8,10,12,9,4,8,10,8,11,6,13,,,,,,
493,10,11,10,1,8,10,8,10,11,5,10,10,10,6,8,,,,,,
494,10,10,8,8,9,10,10,9,9,11,10,10,7,4,3,,,,,,
495,5,13,6,11,12,4,10,6,7,12,14,9,6,5,8,,,,,,
496,9,12,3,5,14,14,0,14,5,6,8,0,6,5,6,,,,,,
497,9,4,9,9,9,9,11,9,9,9,9,0,9,9,9,,,,,,
498,9,11,9,0,4,9,8,9,0,7,9,9,9,0,4,,,,,,
499,13,4,7,6,14,5,11,14,13,14,6,0,3,5,5,,,,,,
500,6,9,8,10,6,7,10,8,4,12,12,13,8,6,4,,,,,,
501,11,4,13,12,6,11,8,4,6,6,11,14,8,12,4,,,,,,
502,9,10,8,5,4,13,5,14,7,6,12,5,9,6,4,,,,,,
503,12,5,4,5,12,13,13,5,11,10,5,10,12,1,12,,,,,,
504,7,13,10,6,8,12,13,4,8,12,11,13,9,10,14,,,,,,
505,13,6,14,8,6,5,6,2,13,6,8,6,9,14,6,,,,,,
506,9,0,11,14,8,9,12,10,6,4,9,8,9,8,8,,,,,,
507,14,14,7,8,7,14,14,4,10,7,14,14,10,5,10,,,,,,
508,14,5,12,13,14,7,5,11,6,14,8,5,5,8,6,,,,,,
509,14,8,5,9,6,13,11,10,4,9,14,11,2,7,9,,,,,,
510,4,9,4,14,12,4,5,4,5,5,4,8,4,10,8,,,,,,
511,9,9,9,12,12,9,9,9,14,12,9,9,9,6,6,,,,,,
512,9,11,6,11,7,8,2,6,14,7,9,12,6,4,13,,,,,,
513,8,13,9,12,4,9,10,7,8,5,4,0,9,14,4,,,,,,
514,9,4,9,5,8,14,4,14,11,9,9,4,6,11,9,,,,,,
515,9,11,0,5,4,9,8,0,9,8,7,9,0,9,8,,,,,,
516,6,12,6,11,13,6,14,6,7,7,6,7,6,5,7,,,,,,
517,4,11,9,13,14,6,14,4,6,6,13,8,12,9,6,,,,,,
518,12,13,14,13,7,11,8,6,5,4,7,8,11,4,4,,,,,,
519,4,11,5,7,10,14,0,9,5,10,6,0,11,14,10,,,,,,
520,6,0,10,6,13,7,0,10,12,13,10,0,10,8,5,,,,,,
521,13,14,4,10,13,4,14,10,7,13,13,14,8,5,8,,,,,,
522,9,9,7,12,10,9,9,14,6,10,9,9,3,12,13,,,,,,
523,8,7,14,11,11,8,5,4,7,11,8,9,14,13,9,,,,,,
524,9,11,4,7,11,14,11,7,12,11,6,11,9,9,11,,,,,,
525,5,13,5,10,8,5,1,5,8,8,5,9,5,13,7,,,,,,
526,13,9,9,14,7,8,13,5,9,7,4,8,7,4,7,,,,,,
0,14,11,1,8,4,3,2,9,13,5,12,12,5,14,4,,,,,,
1,8,9,5,4,11,9,10,5,10,11,5,6,5,8,9,,,,,,
2,7,7,10,0,8,7,7,6,0,4,7,13,11,0,8,,,,,,
3,5,11,8,14,10,5,6,10,4,10,5,14,3,11,4,,,,,,
4,5,8,13,5,7,6,9,13,13,14,9,13,13,13,8,,,,,,
5,5,7,6,0,4,12,13,6,0,4,11,4,5,0,14,,,,,,
6,11,13,4,4,11,11,9,11,7,11,11,8,11,5,11,,,,,,
7,13,5,5,5,5,12,14,9,9,6,13,7,4,14,5,,,,,,
8,5,0,9,9,12,6,0,9,9,12,14,12,9,9,1,,,,,,
9,5,6,1,0,4,4,14,13,14,13,6,12,7,9,10,,,,,,
10,6,0,5,5,11,6,11,13,11,14,6,7,12,14,11,,,,,,
11,6,11,10,0,14,7,2,7,0,7,13,13,13,14,14,,,,,,
12,7,7,9,11,4,7,7,5,5,12,7,7,7,4,12,,,,,,
13,12,12,9,11,9,12,12,1,8,6,12,12,10,7,6,,,,,,
14,14,9,14,9,13,14,14,14,0,8,14,14,14,0,13,,,,,,
15,4,12,8,7,14,14,8,11,13,8,9,4,7,10,13,,,,,,
16,4,9,7,12,12,6,9,4,4,1,7,9,13,5,11,,,,,,
17,12,4,6,4,7,13,10,6,7,11,5,7,6,9,13,,,,,,
18,9,5,3,14,8,4,5,11,10,8,6,5,8,13,11,,,,,,
19,8,13,8,13,7,8,8,8,10,13,8,8,8,4,13,,,,,,
20,14,11,8,6,7,5,13,8,10,13,6,4,8,3,13,,,,,,
21,6,6,6,6,12,6,6,6,13,10,6,6,6,4,8,,,,,,
22,7,8,7,5,14,7,4,7,4,6,13,13,7,11,6,,,,,,
23,9,6,4,11,14,14,9,4,13,12,5,13,4,6,12,,,,,,
24,5,6,13,11,13,8,4,0,8,8,11,6,0,7,11,,,,,,
25,4,6,3,11,10,5,13,13,3,3,12,10,7,10,9,,,,,,
26,14,10,10,4,9,13,10,10,6,4,14,4,10,8,5,,,,,,
27,7,0,13,13,9,12,4,13,13,4,11,8,13,14,7,,,,,,
28,13,14,4,6,9,13,6,9,4,5,13,4,2,8,5,,,,,,
29,9,12,12,7,14,2,12,12,11,8,13,12,12,2,14,,,,,,
30,5,8,12,14,4,13,12,11,14,11,4,5,4,14,5,,,,,,
31,12,7,11,4,4,8,12,5,10,14,7,6,5,8,8,,,,,,
32,11,5,1,12,10,7,5,14,7,4,8,5,6,9,4,,,,,,
33,10,6,6,9,13,5,6,6,5,8,4,13,6,8,13,,,,,,
34,13,0,6,7,7,12,0,7,13,6,7,0,14,10,7,,,,,,
35,9,11,0,14,11,1,11,10,5,11,13,11,4,4,11,,,,,,
36,6,2,4,7,7,7,13,11,5,7,13,9,11,14,13,,,,,,
37,12,10,12,10,6,8,11,4,4,6,4,14,5,12,6,,,,,,
38,7,5,12,0,9,12,9,4,12,7,11,4,14,13,4,,,,,,
39,14,0,7,12,7,14,0,4,13,7,14,0,10,5,6,,,,,,
40,4,8,11,9,7,5,14,11,7,14,4,6,11,12,7,,,,,,
41,5,5,9,11,6,14,5,11,8,13,9,5,6,4,9,,,,,,
42,10,3,8,2,14,10,13,9,11,9,10,4,7,6,11,,,,,,
43,7,5,7,14,7,7,10,7,4,7,13,11,7,11,7,,,,,,
44,9,9,11,9,11,14,14,11,6,11,6,10,11,8,11,,,,,,
45,11,6,0,4,5,11,7,10,7,5,11,14,4,5,14,,,,,,
46,7,2,13,12,14,12,12,13,1,5,11,9,13,11,14,,,,,,
47,4,5,9,5,5,14,5,11,5,5,9,5,6,5,5,,,,,,
48,13,1,7,5,9,14,13,9,4,5,7,9,2,12,5,,,,,,
49,11,8,4,12,4,7,8,14,13,4,5,12,6,14,12,,,,,,
50,9,11,2,11,6,2,11,13,11,4,13,11,7,11,4,,,,,,
51,5,11,4,10,14,8,5,10,5,8,11,6,8,14,8,,,,,,
52,13,13,14,10,11,5,14,1,14,13,6,8,10,0,13,,,,,,
53,7,9,1,13,3,5,9,12,5,10,4,9,10,14,6,,,,,,
54,6,7,7,14,5,5,7,7,4,11,9,13,7,11,11,,,,,,
55,8,5,4,14,4,11,8,4,5,4,5,13,4,10,4,,,,,,
56,11,12,13,9,6,7,5,0,4,10,6,6,0,6,10,,,,,,
57,12,11,6,14,12,8,14,6,9,10,4,4,6,5,12,,,,,,
58,9,9,9,12,11,9,9,8,14,12,9,9,7,6,12,,,,,,
59,6,12,10,0,13,7,8,10,14,13,10,11,10,4,11,,,,,,
60,4,9,4,0,13,4,13,4,0,13,4,3,4,0,8,,,,,,
61,14,12,2,9,4,14,1,10,7,11,14,9,7,12,5,,,,,,
62,7,8,7,5,6,4,9,9,10,12,12,14,1,12,12,,,,,,
63,5,11,5,5,7,8,14,14,11,13,13,4,1,2,13,,,,,,
64,11,10,8,5,5,11,0,4,4,8,11,0,7,12,5,,,,,,
65,11,12,11,11,11,13,2,11,11,11,14,13,8,11,7,,,,,,
66,4,12,10,11,4,13,14,11,6,5,4,6,13,13,4,,,,,,
67,6,12,7,3,2,9,12,11,13,10,2,12,10,6,6,,,,,,
68,5,11,11,9,6,4,2,8,12,6,14,12,10,11,6,,,,,,
69,5,5,12,9,7,14,6,12,0,6,13,4,12,0,7,,,,,,
70,9,12,0,14,10,5,8,0,6,10,9,11,11,8,10,,,,,,
71,14,8,6,13,10,5,8,11,10,10,6,8,14,4,5,,,,,,
72,14,14,3,11,5,14,14,13,6,13,14,14,12,4,13,,,,,,
73,4,12,12,11,7,7,12,12,14,13,6,12,12,5,7,,,,,,
74,8,13,13,10,10,5,13,13,4,10,9,13,13,6,12,,,,,,
75,11,11,11,0,12,11,11,11,14,10,11,9,11,9,7,,,,,,
76,7,13,7,6,5,7,8,4,9,5,7,13,13,12,13,,,,,,
77,4,12,6,4,7,6,3,7,14,4,7,13,13,12,7,,,,,,
78,11,14,7,12,11,11,10,4,8,11,11,4,12,7,11,,,,,,
79,13,6,1,4,11,5,14,14,7,11,8,12,8,5,11,,,,,,
80,10,7,10,9,10,10,14,10,5,10,10,11,10,10,10,,,,,,
81,7,6,0,5,10,12,7,11,9,10,13,14,10,7,12,,,,,,
82,13,11,7,0,12,13,10,14,0,14,13,14,12,14,14,,,,,,
83,7,4,2,13,10,7,13,13,8,4,7,10,5,5,4,,,,,,
84,6,8,4,10,8,5,8,14,1,8,13,8,6,9,8,,,,,,
85,11,14,11,12,10,11,6,11,1,7,11,14,11,10,7,,,,,,
86,5,5,5,10,8,5,5,5,13,8,5,5,5,14,9,,,,,,
87,9,8,9,4,13,9,12,9,14,11,9,5,9,10,5,,,,,,
88,6,7,6,11,8,6,14,6,3,12,6,6,6,10,10,,,,,,
89,11,0,8,9,11,11,0,4,7,11,11,12,10,12,11,,,,,,
90,14,14,14,8,5,14,14,14,7,13,14,14,14,12,5,,,,,,
91,4,9,3,4,14,13,9,12,14,6,4,9,10,12,6,,,,,,
92,11,13,6,12,5,8,12,11,13,14,8,5,10,14,5,,,,,,
93,14,10,7,12,13,13,12,4,14,10,14,9,12,5,5,,,,,,
94,11,11,9,11,7,11,11,3,14,13,11,11,13,6,7,,,,,,
95,11,0,6,11,6,10,0,6,7,6,5,0,6,5,6,,,,,,
96,10,2,13,6,3,6,13,0,8,11,9,14,0,10,12,,,,,,
97,7,4,12,8,9,13,6,12,12,9,4,9,12,12,5,,,,,,
98,13,0,7,7,8,5,11,9,11,8,6,8,2,2,14,,,,,,
99,4,10,14,6,13,4,8,11,8,6,4,13,8,11,10,,,,,,
100,12,12,12,7,5,12,12,12,5,14,12,12,12,14,14,,,,,,
101,4,0,8,7,5,4,13,11,5,5,4,8,7,9,14,,,,,,
102,13,12,7,10,9,4,14,4,14,9,13,6,13,0,9,,,,,,
103,7,12,9,4,12,10,11,11,11,4,2,6,6,13,6,,,,,,
104,8,13,7,4,13,4,8,7,11,13,12,13,7,2,5,,,,,,
105,6,9,13,14,4,9,8,13,5,14,14,4,13,10,3,,,,,,
106,9,14,9,12,4,9,4,9,14,7,9,11,9,6,4,,,,,,
107,4,0,9,0,5,12,11,4,0,12,7,5,12,13,5,,,,,,
108,13,11,11,9,7,5,11,11,0,13,6,11,11,0,7,,,,,,
109,11,13,11,13,14,11,9,11,5,14,11,8,11,9,8,,,,,,
110,12,12,10,14,12,12,14,8,9,12,12,4,10,10,12,,,,,,
111,6,8,9,6,9,14,12,9,12,9,1,5,9,8,12,,,,,,
112,6,12,12,8,8,7,8,5,7,4,14,11,11,12,14,,,,,,
113,10,10,13,0,7,10,10,12,0,6,13,10,11,14,7,,,,,,
114,12,13,13,14,14,13,13,13,6,8,13,13,13,8,8,,,,,,
115,4,7,6,7,14,5,13,6,9,4,12,4,6,8,4,,,,,,
116,7,14,7,7,5,7,5,7,13,5,7,11,7,8,11,,,,,,
117,12,12,12,5,7,12,12,12,14,14,12,12,12,9,7,,,,,,
118,12,11,12,7,12,12,8,12,11,12,12,4,12,1,12,,,,,,
119,5,0,13,0,4,4,0,6,4,7,13,0,7,14,4,,,,,,
120,12,11,8,6,7,6,6,4,13,7,5,8,12,14,7,,,,,,
121,6,8,14,14,8,11,8,6,7,8,8,8,13,8,8,,,,,,
122,8,8,12,8,12,8,8,11,8,6,8,8,5,8,6,,,,,,
123,5,0,9,14,12,10,0,9,12,7,6,12,9,4,7,,,,,,
124,10,7,10,5,7,10,14,10,10,13,10,11,10,10,7,,,,,,
125,5,13,0,12,5,13,11,0,6,8,4,10,11,12,8,,,,,,
126,6,10,13,6,13,4,10,6,8,5,14,10,7,9,5,,,,,,
127,4,13,4,13,5,6,10,14,6,5,13,9,2,9,11,,,,,,
128,11,4,4,10,12,5,4,4,6,7,11,4,4,8,7,,,,,,
129,10,9,9,0,9,6,9,9,0,9,9,9,9,4,9,,,,,,
130,8,13,6,5,5,4,11,6,11,9,14,2,6,14,5,,,,,,
131,9,2,10,4,9,9,13,7,14,9,7,14,13,10,9,,,,,,
132,13,6,9,7,4,5,13,5,9,4,8,10,14,8,9,,,,,,
133,4,6,4,0,13,13,11,12,13,13,7,8,5,9,7,,,,,,
134,5,0,7,8,14,14,12,14,4,5,13,8,13,9,14,,,,,,
135,5,5,6,9,5,5,5,12,4,5,5,5,4,10,5,,,,,,
136,7,11,2,12,8,13,9,10,12,8,12,6,7,10,14,,,,,,
137,13,14,11,4,11,5,10,11,5,11,6,0,8,11,11,,,,,,
138,9,8,9,4,4,9,9,9,6,10,9,9,9,8,11,,,,,,
139,9,11,7,7,4,8,5,7,7,8,4,10,7,7,4,,,,,,
140,6,7,9,8,7,6,14,5,9,7,6,6,12,12,11,,,,,,
141,6,13,12,8,11,7,10,5,11,11,14,6,12,5,14,,,,,,
142,14,14,14,9,10,14,14,14,6,10,14,14,14,8,4,,,,,,
143,10,8,3,14,11,13,11,9,4,12,14,12,7,12,12,,,,,,
144,7,12,9,7,6,13,3,9,12,6,4,13,9,14,10,,,,,,
145,6,6,6,8,7,6,6,6,13,7,6,6,6,14,13,,,,,,
146,12,14,8,7,6,12,4,5,11,10,12,10,10,9,10,,,,,,
147,12,11,12,6,4,6,5,0,7,9,5,10,0,7,9,,,,,,
148,6,6,6,11,5,6,6,6,3,9,6,6,6,10,5,,,,,,
149,2,14,10,0,14,12,4,12,13,14,8,5,0,14,8,,,,,,
150,6,11,12,11,11,7,9,12,6,11,13,6,12,11,12,,,,,,
151,12,0,9,10,13,8,0,10,4,5,4,11,12,12,13,,,,,,
152,12,8,12,5,11,7,12,14,11,11,6,13,0,11,14,,,,,,
153,10,12,7,5,11,10,8,13,4,13,10,11,9,7,13,,,,,,
154,5,12,11,0,10,9,5,1,14,10,6,6,14,4,10,,,,,,
155,11,3,4,7,14,6,14,4,5,14,7,10,4,9,12,,,,,,
156,4,4,4,6,14,4,10,8,8,7,4,9,7,11,9,,,,,,
157,12,14,4,7,7,7,5,13,7,7,7,11,12,7,7,,,,,,
158,9,0,9,10,9,9,0,9,12,9,9,0,9,6,9,,,,,,
159,9,6,12,4,8,4,6,9,7,8,5,6,7,9,13,,,,,,
160,11,5,8,4,9,7,14,10,14,12,8,12,3,10,12,,,,,,
161,14,14,14,5,7,14,14,7,10,7,14,14,13,12,4,,,,,,
162,5,9,10,3,13,4,9,7,11,11,13,9,14,6,5,,,,,,
163,10,12,6,10,11,9,5,11,13,9,6,12,10,5,7,,,,,,
164,6,0,14,10,7,9,12,14,12,7,13,8,14,6,4,,,,,,
165,12,6,14,13,8,8,12,6,6,14,7,13,11,8,6,,,,,,
166,12,8,8,14,10,5,8,8,6,13,6,8,8,7,8,,,,,,
167,6,7,10,13,13,6,14,12,14,7,6,6,0,9,7,,,,,,
168,5,9,5,14,5,5,10,5,10,5,5,6,5,11,5,,,,,,
169,8,9,6,6,11,8,0,11,10,9,8,0,14,3,9,,,,,,
170,6,7,7,6,4,8,7,7,7,13,14,7,7,7,5,,,,,,
171,11,13,10,14,6,8,13,8,9,7,5,14,10,4,7,,,,,,
172,8,9,4,13,8,8,4,14,10,8,8,13,6,4,8,,,,,,
173,6,8,0,8,13,7,12,11,10,5,4,5,10,5,13,,,,,,
174,12,14,13,13,4,13,6,13,13,14,13,4,13,13,3,,,,,,
175,9,11,9,10,13,9,12,9,5,8,9,14,9,9,12,,,,,,
176,10,4,6,4,13,9,4,7,4,8,6,10,14,9,8,,,,,,
177,13,10,10,10,12,5,4,11,12,11,8,6,13,6,7,,,,,,
178,7,11,8,14,12,6,0,14,14,12,9,0,14,14,2,,,,,,
179,11,11,11,14,11,11,11,11,5,11,11,11,11,4,11,,,,,,
180,5,6,11,5,5,5,14,5,5,5,5,7,5,5,5,,,,,,
181,6,14,9,12,9,14,8,9,6,9,2,12,9,12,12,,,,,,
182,4,14,12,9,12,12,8,0,4,10,7,4,0,6,6,,,,,,
183,7,10,8,7,13,12,2,8,8,7,11,11,8,8,13,,,,,,
184,12,13,11,10,14,7,10,12,11,5,6,6,14,7,5,,,,,,
185,7,0,10,3,12,7,0,12,10,12,7,0,0,8,6,,,,,,
186,4,10,0,7,5,14,10,11,5,5,6,10,9,14,14,,,,,,
187,9,14,5,11,11,13,7,5,8,9,12,14,5,4,12,,,,,,
188,7,9,8,13,14,14,4,8,0,14,5,13,8,0,5,,,,,,
189,7,5,11,10,12,8,5,8,11,4,9,5,9,8,6,,,,,,
190,14,5,0,12,14,7,6,0,14,8,5,11,0,5,8,,,,,,
191,5,0,0,12,13,4,11,10,8,13,14,7,9,14,5,,,,,,
192,5,13,3,10,13,9,13,14,9,13,2,13,10,0,13,,,,,,
193,12,6,10,10,12,12,4,3,9,12,12,6,14,0,12,,,,,,
194,11,9,8,6,8,7,4,8,10,8,4,13,8,3,8,,,,,,
195,5,0,5,13,10,5,13,5,6,7,5,6,5,8,7,,,,,,
196,13,11,14,6,6,8,14,2,9,5,4,8,9,12,6,,,,,,
197,10,8,10,0,5,10,12,10,0,8,10,5,10,0,5,,,,,,
198,12,13,14,14,13,11,13,12,9,13,8,13,6,4,13,,,,,,
199,4,11,10,14,5,6,11,4,5,14,7,11,11,4,5,,,,,,
200,10,10,0,6,8,10,10,11,12,8,10,10,9,8,12,,,,,,
201,11,13,13,4,3,11,9,0,9,10,11,8,0,0,12,,,,,,
202,13,8,13,6,13,13,11,13,8,13,13,4,13,10,13,,,,,,
203,14,11,14,14,7,14,8,14,14,6,4,9,14,13,6,,,,,,
204,13,10,10,0,8,5,10,10,0,8,6,10,10,0,14,,,,,,
205,6,4,4,4,7,6,5,5,7,7,6,13,12,9,11,,,,,,
206,8,12,1,11,13,11,12,14,8,8,5,12,4,7,11,,,,,,
207,5,13,14,9,10,8,5,13,10,5,11,6,8,13,9,,,,,,
208,13,6,6,7,12,5,6,6,5,10,8,6,6,11,12,,,,,,
209,14,11,14,14,10,14,8,14,13,10,14,9,7,6,9,,,,,,
210,4,9,8,7,9,4,5,7,13,8,4,8,9,10,8,,,,,,
211,13,0,5,10,6,14,0,11,9,7,12,4,1,0,7,,,,,,
212,5,9,12,0,12,10,8,12,0,12,6,11,12,14,12,,,,,,
213,6,7,14,7,5,6,10,2,5,5,6,11,9,11,12,,,,,,
214,13,10,12,4,10,12,5,11,10,10,8,5,5,8,4,,,,,,
215,12,14,14,9,10,12,11,4,6,10,12,1,4,8,13,,,,,,
216,7,14,10,9,14,7,5,6,12,8,7,11,11,11,8,,,,,,
217,10,7,7,0,8,4,7,7,0,14,8,7,7,13,14,,,,,,
218,12,12,8,1,12,12,12,10,13,12,14,12,7,6,12,,,,,,
219,10,6,7,6,8,10,7,4,8,8,10,14,13,9,12,,,,,,
220,9,10,8,4,6,5,10,9,9,7,9,10,7,7,9,,,,,,
221,8,7,7,9,7,4,7,7,4,7,12,7,7,6,7,,,,,,
222,7,4,11,9,10,13,8,11,6,12,12,14,11,8,12,,,,,,
223,10,12,13,5,7,7,5,4,11,13,6,6,8,11,13,,,,,,
224,14,14,2,6,6,14,13,10,8,10,14,11,7,10,10,,,,,,
225,11,13,6,13,12,7,11,7,6,9,6,10,4,8,12,,,,,,
226,9,12,14,6,5,1,14,13,11,5,13,4,6,8,13,,,,,,
227,5,13,0,12,5,8,10,0,11,5,13,0,10,7,12,,,,,,
228,6,8,8,5,4,4,11,9,10,5,14,12,7,10,14,,,,,,
229,6,6,10,8,5,6,6,9,9,4,6,6,7,12,4,,,,,,
230,5,13,4,11,12,8,10,4,5,13,11,6,4,4,12,,,,,,
231,9,9,9,10,9,9,9,9,12,9,7,9,9,6,9,,,,,,
232,4,10,7,5,14,12,5,4,9,8,11,14,13,6,8,,,,,,
233,9,6,6,11,13,8,6,6,7,8,9,6,6,5,13,,,,,,
234,13,12,9,9,11,4,12,3,7,7,7,12,10,11,7,,,,,,
235,4,7,12,8,14,5,13,9,6,8,12,4,7,6,8,,,,,,
236,6,14,8,13,8,7,10,12,10,13,4,8,5,6,13,,,,,,
237,7,11,4,12,14,13,11,10,8,7,12,11,13,7,14,,,,,,
238,13,13,9,4,5,8,10,5,11,5,4,0,9,2,13,,,,,,
239,7,11,4,10,7,5,10,6,9,6,13,13,7,0,6,,,,,,
240,13,8,8,6,9,12,8,8,10,10,5,8,8,13,10,,,,,,
241,4,4,4,12,6,4,4,4,6,13,4,4,4,14,13,,,,,,
242,9,9,12,10,11,6,5,11,13,10,7,8,4,9,5,,,,,,
243,14,12,4,11,10,11,11,4,11,5,13,9,8,13,10,,,,,,
244,11,13,5,5,13,7,4,5,5,13,8,7,5,5,7,,,,,,
245,12,6,0,0,4,12,9,0,14,6,12,12,0,9,9,,,,,,
246,11,14,10,4,12,7,6,10,7,11,6,14,10,12,7,,,,,,
247,4,7,5,4,6,14,12,5,14,6,9,6,5,10,13,,,,,,
248,7,13,7,4,11,7,8,7,11,11,7,13,7,14,14,,,,,,
249,7,14,11,0,3,6,6,11,0,10,9,14,11,0,12,,,,,,
250,7,4,6,14,8,12,10,12,6,8,11,7,11,7,8,,,,,,
251,7,11,9,10,13,13,0,9,7,7,12,0,9,5,4,,,,,,
252,6,4,12,5,13,9,0,12,14,4,2,0,12,6,4,,,,,,
253,11,6,11,4,9,13,14,11,7,5,14,12,8,5,4,,,,,,
254,8,11,10,10,8,8,13,7,12,8,8,4,9,7,8,,,,,,
255,8,9,12,9,4,14,13,9,6,12,2,8,5,7,4,,,,,,
256,10,12,7,5,4,10,5,13,14,4,10,6,9,4,5,,,,,,
257,6,10,10,10,14,9,4,7,12,14,9,6,13,6,5,,,,,,
258,14,8,8,10,10,7,8,8,12,10,14,8,8,7,5,,,,,,
259,5,5,5,5,11,5,5,5,5,11,5,5,5,7,10,,,,,,
260,8,8,8,8,4,8,8,8,8,12,8,8,8,8,4,,,,,,
261,6,10,10,0,13,8,9,9,0,5,14,13,5,13,5,,,,,,
262,11,9,13,11,13,13,5,8,13,9,12,8,12,6,11,,,,,,
263,5,0,4,4,12,8,0,4,4,13,11,13,4,9,12,,,,,,
264,5,7,6,6,7,12,13,6,6,13,11,4,6,6,7,,,,,,
265,5,12,5,14,4,5,6,6,5,9,5,10,8,5,12,,,,,,
266,6,11,9,4,6,4,9,10,6,9,14,12,10,8,9,,,,,,
267,13,13,11,0,11,13,13,3,0,12,14,13,14,14,12,,,,,,
268,6,0,7,0,8,5,0,7,0,4,9,0,7,13,8,,,,,,
269,6,0,7,6,12,9,0,14,8,6,14,12,13,4,9,,,,,,
270,6,2,10,1,5,7,13,10,11,5,10,4,10,6,13,,,,,,
271,8,4,2,5,5,11,4,9,4,8,5,10,8,4,5,,,,,,
272,7,7,2,7,7,7,7,9,13,7,7,7,4,8,7,,,,,,
273,14,0,0,12,11,14,0,0,2,5,14,12,0,11,8,,,,,,
274,6,0,11,7,7,9,0,11,12,4,14,12,11,3,4,,,,,,
275,13,14,13,13,8,12,5,5,8,9,13,11,9,5,9,,,,,,
276,13,14,10,5,10,14,11,10,9,10,7,9,10,12,10,,,,,,
277,8,11,0,6,13,4,6,0,7,5,12,8,0,7,13,,,,,,
278,14,12,0,2,1,14,3,0,11,10,14,9,0,6,6,,,,,,
279,9,12,9,5,14,9,3,9,14,14,9,13,9,7,5,,,,,,
280,6,8,14,14,5,11,8,6,6,14,10,12,13,7,5,,,,,,
281,12,13,10,6,11,14,13,7,8,2,7,13,12,10,10,,,,,,
282,8,8,10,6,14,4,11,8,4,14,5,12,10,5,14,,,,,,
283,14,9,8,2,13,13,8,10,13,8,14,11,7,6,11,,,,,,
284,11,9,8,10,13,8,4,8,4,7,8,13,8,6,13,,,,,,
285,4,11,13,4,9,8,1,12,6,14,14,12,8,13,6,,,,,,
286,7,7,7,10,1,13,7,7,8,10,12,7,7,12,11,,,,,,
287,7,13,7,10,4,7,10,7,8,13,7,0,7,12,4,,,,,,
288,4,13,14,8,11,12,11,14,10,5,11,10,14,9,8,,,,,,
289,13,7,9,11,4,12,7,5,14,12,13,7,7,8,4,,,,,,
290,4,5,5,5,7,7,5,5,5,7,10,14,5,5,10,,,,,,
291,7,9,8,7,9,6,9,5,5,9,14,9,11,4,9,,,,,,
292,13,4,13,14,13,13,14,13,9,13,13,1,13,10,13,,,,,,
293,1,14,6,10,12,12,7,6,4,8,8,11,6,12,8,,,,,,
294,7,13,10,14,4,5,4,10,5,5,14,8,8,9,14,,,,,,
295,6,6,0,11,6,6,6,0,14,6,6,6,10,4,6,,,,,,
296,9,4,12,0,4,9,11,10,4,4,9,10,11,14,7,,,,,,
297,6,6,0,0,7,6,6,0,13,8,6,6,0,14,7,,,,,,
298,7,8,5,13,8,14,8,6,6,8,5,8,11,10,8,,,,,,
299,8,5,5,2,10,9,5,5,12,10,13,5,5,7,4,,,,,,
300,13,8,14,6,10,2,8,4,10,2,11,8,8,2,9,,,,,,
301,7,7,9,7,10,7,7,5,7,1,7,7,7,7,9,,,,,,
302,12,12,12,8,6,8,14,9,13,6,4,7,7,14,6,,,,,,
303,5,14,1,10,7,5,12,14,0,8,5,11,6,0,7,,,,,,
304,10,9,13,6,4,5,9,10,8,5,10,9,8,10,4,,,,,,
305,6,12,12,0,13,9,5,11,13,7,2,6,4,9,13,,,,,,
